mahalle;semt_bucak_belde_id
YENİSELİMİYE KÖYÜ;1367
YEŞİLDERE KÖYÜ;1367
YEŞİLDERE MAH.;1367
YEŞİLILICA MAH.;1367
YEŞİLYURT MAH.;1367
YILDIZTEPE MAH.;1367
YILDIZTEPE-GÜZELDERE MAH.;1367
YOLÜSTÜ KÖYÜ;1367
YOLVEREN KÖYÜ;1367
YUKARI MAH.;1367
ZİNCİRLİKÖPRÜ KÖYÜ;1367
ALİPAŞA MAH.;1986
ATMEYDANI MAH.;1986
BAĞDATLI MAH.;1986
BALCILAR MAH.;1986
BALSU MAH.;1986
BOĞAZ MAH.;1986
BOZKALE MAH.;1986
CAMİÖNÜ MAH.;1986
ÇAMLIBEL MAH.;1986
ÇARŞI MAH.;1986
ÇİFTEKAVAK MAH.;1986
ÇORAPÇILAR MAH.;1986
DAĞINIKSU MAH.;1986
DAĞSU MAH.;1986
DEĞİRMENDERE MAH.;1986
DEREÜSTÜ MAH.;1986
EKMEKÇİLER MAH.;1986
EKREM ORHON MAH.;1986
EMİNETTİN MAH.;1986
ENGİNDERE MAH.;1986
ENGİNDERE SB MAH.;1986
FATİH MAH.;1986
FENER MAH.;1986
GÜLBAHAR MAH.;1986
GÜMÜŞLER MAH.;1986
HACIALİOĞLU MAH.;1986
HALATÇILAR MAH.;1986
HAMİDİYE MAH.;1986
HAMZABEY MAH.;1986
HAYRAT MAH.;1986
İSLAMPAŞA MAH.;1986
KALE MAH.;1986
KANBURSIRT MAH.;1986
KAPLICA MAH.;1986
KAVAKLI MAH.;1986
MERMERDELEN MAH.;1986
MEZRA MAH.;1986
MÜFTÜ MAH.;1986
PAŞAKUYU MAH.;1986
PEHLİVAN MAH.;1986
PEHLİVANTAŞI MAH.;1986
PİLAVDAĞI MAH.;1986
PİRİÇELEBİ MAH.;1986
PORTAKALLIK MAH.;1986
REŞADİYE MAH.;1986
TAŞLIDERE MAH.;1986
TOPHANE MAH.;1986
YAĞLITAŞ MAH.;1986
YENİ MAH.;1986
YENİDOĞAN KÖYÜ;1986
YENİKÖY MAH.;1986
ABDİOĞLU MEVKİ MAH.;1367
ABDİOĞLU MÜCAVİR MAH.;1367
AKBUCAK KÖYÜ;1367
AKMESCİT KÖYÜ;1367
AKTAŞ KÖYÜ;1367
AKTEPE KÖYÜ;1367
ALÇILI KÖYÜ;1367
ALIM YERİ VE OKUMUŞLAR MEVKİ MAH.;1367
ALT MEVKİ MAH.;1367
ANA YOL ALTI MEVKİ MAH.;1367
ANAYOL GÜNEY KISMI MEVKİ MAH.;1367
ARIÇAY-OFÇAY FABRİKASI MEVKİ MAH.;1367
ARKA DERE MEVKİ MAH.;1367
AŞAĞI MEVKİ MAH.;1367
AVCILAR MEVKİİ MAH.;1367
AYGÜNEŞ-YILDIZ-ALTUN MEVKİ MAH.;1367
BABUÇOĞLU-DEVRİŞOĞLU MEVKİ MAH.;1367
BADİALVA MEVKİ MAH.;1367
BALABAN MEVKİ MAH.;1367
BALIKÇI KÖYÜ;1367
BAŞ MEVKİ MAH.;1367
BAŞKÖY KÖYÜ;1367
BİLALOĞLU MEVKİ MAH.;1367
BİLİCİLER MEVKİ MAH.;1367
BİRİNCİLER MEVKİ MAH.;1367
BOĞAZLI KÖYÜ;1367
BUCAK KÖYÜ;1367
BÜYÜK CAMİ MEVKİ MAH.;1367
CAMİ MEVKİ MAH.;1367
CEVHERLER MAH.;1367
CİHANLI MEVKİ MAH.;1367
CİNAN MEVKİ MAH.;1367
ÇABAND MEVKİ MAH.;1367
ÇİÇEKÖREN MEVKİ MAH.;1367
DAĞDİBİ KÖYÜ;1367
DARILI KÖYÜ;1367
DERE MEVKİ MAH.;1367
DERE MEVKİİ MAH.;1367
DEREBAŞI KÖYÜ;1367
DERİNSU KÖYÜ;1367
DERNEK KÖYÜ;1367
DIŞKAPI MEVKİ MAH.;1367
DOSAN ÇAY FABRİKASI MEVKİ MAH.;1367
DUMİNA MEVKİ MAH.;1367
DÜZ MEVKİ MAH.;1367
DÜZLER MEVKİ MAH.;1367
ELMALIK KÖYÜ;1367
GEÇİTLER MEVKİ MAH.;1367
GÜNEY KÖYÜ;1367
HABERAL MEVKİ MAH.;1367
HAMİDİYE KÖYÜ;1367
HAMİDİYE MÜCAVİR MAH.;1367
HANDAĞI KÖYÜ;1367
HARVAT MEVKİİ MAH.;1367
HASKÖY KÖYÜ;1367
HAŞIOĞLU MEVKİİ MAH.;1367
HAZİNE MEVKİ MAH.;1367
HİSARLI KÖYÜ;1367
HOÇOTİ MEVKİ MAH.;1367
HOPA MEVKİ MAH.;1367
HUKANOĞLU MEVKİ MAH.;1367
HUZURKENT SİTE VE ANADOLU LİSESİ MEVKİ MAH.;1367
IRMAK KÖYÜ;1367
IRMAKYENİKÖY KÖYÜ;1367
İNCE MEVKİ MAH.;1367
İSKELE MEVKİ MAH.;1367
KALE MEVKİ MAH.;1367
KANLI MEVKİ MAH.;1367
KARŞI MEVKİ MAH.;1367
KASAPOĞLU MEVKİ MAH.;1367
KAYAĞANTAŞ KÖYÜ;1367
KESİKKÖPRÜ KÖYÜ;1367
KESİMAL MEVKİ MAH.;1367
KOCAKÖPRÜ KÖYÜ;1367
KOCAKÖPRÜ MÜCAVİR MAH.;1367
KOÇANLI MEVKİ MAH.;1367
KOÇOĞLU VE ÇEBİLER MEVKİ MAH.;1367
KORKMAZLAR MEVKİ MAH.;1367
KÖSOĞLU VE KOLSUZOĞLU MEVKİ MAH.;1367
KUZAYCA KÖYÜ;1367
KÜÇÜK CAMİ MEVKİ MAH.;1367
LİMAN MEVKİ MAH.;1367
MEMOĞLU MEVKİ MAH.;1367
MERDİVENLİ KÖYÜ;1367
MERKEZ CAMİ ESKİ PAZARYOLU MEVKİ MAH.;1367
MERKEZ CAMİ MEVKİ MAH.;1367
MERKEZ MEVKİ MAH.;1367
MOLLA ÖMER MEVKİİ MAH.;1367
MORÇUT MEVKİ MAH.;1367
OCAK (MÜCAVİR) MAH.;1367
OCAK KÖYÜ;1367
OCAOZON MEVKİ MAH.;1367
OKUL MEVKİ MAH.;1367
OKUL MEVKİİ MAH.;1367
OKUL VE CAMİ MEVKİİ MAH.;1367
OMOHALE VE MEZRALAR MEVKİ MAH.;1367
ORTA MAH. YOLU VE İSLAMOĞLU MEVKİ MAH.;1367
ORTA MAH.YOLU VE AYTEMİZLER MEVKİ MAH.;1367
ORTA MEVKİ MAH.;1367
ORTA MEVKİİ MAH.;1367
ORTAIRMAK KÖYÜ;1367
ORTAYOL KÖYÜ;1367
ORTAYOL MEVKİ MAH.;1367
ÖRNEK KÖYÜ;1367
PAPATYA KÖYÜ;1367
PAŞAKİNALAR MEVKİ MAH.;1367
PEHLİVANLAR MEVKİ MAH.;1367
PİYASTONİ MEVKİ MAH.;1367
RADAR MEVKİ MAH.;1367
SAĞLIK OCAĞI YOLU VE ÇEVRESİ MEVKİ MAH.;1367
SAHİL CAMİ MEVKİ (MÜCAVİR) MAH.;1367
SAHİL MAH.;1367
SAHİL MEVKİ MAH.;1367
SAHİLKÖY KÖYÜ;1367
SAHİLKÖY MÜCAVİR MAH.;1367
SAPANCA MEVKİ MAH.;1367
SARIŞI MEVKİ MAH.;1367
SATOĞLU MEVKİ MAH.;1367
SEMTET MEVKİ MAH.;1367
SESSİZDERE KÖYÜ;1367
SEYDİOĞLU MEVKİ MAH.;1367
SHELL PETROL KARŞISI MEVKİ MAH.;1367
SIRT MEVKİ MAH.;1367
SİVRİKALE KÖYÜ;1367
SİVRİTEPE KÖYÜ;1367
SOĞUKSU MEVKİ MAH.;1367
SUBAŞI KÖYÜ;1367
SUÇATI KÖYÜ;1367
SULAK KÖYÜ;1367
ŞABANOĞLU MEVKİ MAH.;1367
ŞEHİTLİK KÖYÜ;1367
ŞENDERE KÖYÜ;1367
ŞENTEPE KÖYÜ;1367
ŞENTEPE MEVKİ MAH.;1367
TAPSİHON YOL ÜSTÜ VE KÖYİÇİ MEVKİ MAH.;1367
TASU MEVKİ MAH.;1367
TEKTAŞ KÖYÜ;1367
TEPE MEVKİ MAH.;1367
TOKİ MEVKİ (MÜCAVİR) MAH.;1367
TOPLUCA KÖYÜ;1367
TUNA MEVKİ MAH.;1367
TUTOĞLU MEVKİ MAH.;1367
TÜTÜNCÜLER KÖYÜ;1367
UÇANOĞLU MEVKİ MAH.;1367
UĞRAK KÖYÜ;1367
ÜRÜNLÜ DORO MEVKİ MAH.;1367
ÜRÜNLÜ MEVKİ MAH.;1367
ÜST MEVKİ MAH.;1367
Y.KARŞI MEVKİ MAH.;1367
YARBAŞI VE KIZILHANLAR MEVKİ MAH.;1367
YAVCALI MEVKİ MAH.;1367
YAVUZ KÖYÜ;1367
YEMİŞLİ KÖYÜ;1367
YENİ MEVKİ MAH.;1367
YEŞİLKÖY KÖYÜ;1367
YILDIZLAR MEVKİ MAH.;1367
YUKARI MEVKİ MAH.;1367
YÜCEHİSAR KÖYÜ;1367
BEYAZTAŞ MAH.;1946
CUMHURİYET MAH.;1946
GAZİ MAH.;1946
GÜZELYALI MAH.;1946
İKİZTEPE MAH.;1946
KİRAZLIK MAH.;1946
PAZAR MAH.;1946
SOĞUKSU MAH.;1946
YUKARI SOĞUKSU MAH.;1946
ZAFER MAH.;1946
ABALI MAH.;17
ACIELMALIK MAH.;17
AKINCILAR MAH.;17
ALANDÜZÜ MAH.;17
AŞIRLAR MAH.;17
BAĞLAR MAH.;17
BAYRAKTAR MAH.;17
BİLECİLER MAH.;17
BUDAKLAR MAH.;17
BÜYÜKHATAPLI MAH.;17
CUMHURİYET MAH.;17
ÇAĞLAYAN MAH.;17
ÇALTICAK MAH.;17
ÇAMYOLU MAH.;17
ÇELEBİLER MAH.;17
ÇERÇİLER MAH.;17
ÇÖKEKLER MAH.;17
ÇUKURAHMEDİYE MAH.;17
DAĞDİBİ MAH.;17
DEMİRBEY MAH.;17
DOĞANCILAR MAH.;17
ELMALI MAH.;17
EVRENKÖY MAH.;17
GÖKTEPE MAH.;17
GÜLLÜK MAH.;17
GÜNEŞLER MERKEZ MAH.;17
GÜNEŞLER YENİ MAH.;17
HACILAR MAH.;17
HACIRAMAZANLAR MAH.;17
HARMANTEPE MAH.;17
HIZIRTEPE MAH.;17
IŞIKLAR MAH.;17
İKİZCE MÜSLİM MAH.;17
İKİZCE OSMANİYE MAH.;17
İLYASLAR MAH.;17
İSTİKLAL MAH.;17
KARADAVUTLU MAH.;17
KARADERE MAH.;17
KARAKAMIŞ MAH.;17
KARAKÖY MAH.;17
KARAOSMAN MAH.;17
KARAPINAR MAH.;17
KASIMLAR MAH.;17
KAVAKLIORMAN MAH.;17
KAYRANCIK MAH.;17
KIŞLA MAH.;17
KÖMÜRLÜK MAH.;17
KÖPRÜBAŞI MAH.;17
KURTBEYLER MAH.;17
KURTULUŞ MAH.;17
KÜÇÜKHATAPLI MAH.;17
MAHMUDİYE MAH.;17
MALTEPE MAH.;17
MİTHATPAŞA MAH.;17
NASUHLAR MAH.;17
ORTA MAH.;17
OZANLAR MAH.;17
ÖRENTEPE MAH.;17
PAPUÇÇULAR MAH.;17
POYRAZLAR MAH.;17
RÜSTEMLER MAH.;17
SAKARYA MAH.;17
SALMANLI MAH.;17
SEMERCİLER MAH.;17
SOLAKLAR MAH.;17
SÜLEYMANBEY MAH.;17
ŞEKER MAH.;17
ŞİRİNEVLER MAH.;17
TAŞKISIĞI MAH.;17
TAŞLIK MAH.;17
TEKELER MAH.;17
TEPEKUM MAH.;17
TIĞCILAR MAH.;17
TURNADERE MAH.;17
TUZLA MAH.;17
YAĞCILAR MAH.;17
YAHYALAR MAH.;17
YENİCAMİ MAH.;17
YENİDOĞAN MAH.;17
YENİGÜN MAH.;17
YEŞİLYURT MAH.;17
15 TEMMUZ CAMİLİ MAH.;1111
KARAMAN MAH.;1111
KORUCUK MAH.;1111
AKBALIK MAH.;79
ALAAĞAÇ MAH.;79
ALTINDERE MAH.;79
BALLIKAYA MAH.;79
BATAKKÖY MAH.;79
BEDİL KAZANCI MAH.;79
BEDİLKADIRBEY MAH.;79
BEDİLTAHİRBEY MAH.;79
BELDİBİ MAH.;79
BIÇKIDERE MAH.;79
BOZTEPE MAH.;79
BUĞDAYLI MAH.;79
CUMHURİYET MAH.;79
ÇAKIROĞLU MAH.;79
ÇATALKÖPRÜ MAH.;79
ÇILDIRLAR MAH.;79
DEDELER MAH.;79
DOKURCUN MAH.;79
DURMUŞLAR MAH.;79
DÜZYAZI MAH.;79
ERDOĞDU MAH.;79
ESKİBEDİL MAH.;79
FATİH MAH.;79
GAZİ SÜLEYMAN PAŞA MAH.;79
GEBEŞ MAH.;79
GÖKÇELER MAH.;79
GÜVENÇLER MAH.;79
GÜZLEK MAH.;79
HANYATAK MAH.;79
HARUNUSTA MAH.;79
HASANBEY MAH.;79
HASTAHANE MAH.;79
HAYDARLAR MAH.;79
İNÖNÜ MAH.;79
KABAKULAK MAH.;79
KARAÇALILIK MAH.;79
KEPEKLİ MAH.;79
KIZILCIKORMAN MAH.;79
KONURALP MAH.;79
KUMKÖPRÜ MAH.;79
KUZULUK MAH.;79
KÜÇÜCEK CUMHURİYET MAH.;79
KÜÇÜCEK İSTİKLAL MAH.;79
MADENLER MAH.;79
MANSURLAR MAH.;79
MERKEZYENİKÖY MAH.;79
OSMANBEY MAH.;79
ÖMERCİKLER MAH.;79
PAZARKÖY MAH.;79
REŞADİYE MAH.;79
SALİHİYE MAH.;79
SEYFELER MAH.;79
SUKENARI MAH.;79
ŞEREFİYE MAH.;79
TAŞAĞIL MAH.;79
TAŞBURUN MAH.;79
TAŞYATAK MAH.;79
TOPAĞAÇ MAH.;79
TÜRKORMANKÖY MAH.;79
UZUNÇINAR MAH.;79
VAKIF MAH.;79
YAĞCILAR MAH.;79
YAHYALI MAH.;79
YENİ MAH.;79
YENİDOĞAN MAH.;79
YENİORMAN MAH.;79
YONGALIK MAH.;79
YÖRÜKYERİ MAH.;79
YUNUS EMRE MAH.;79
YUVALAK MAH.;79
ADLİYE MAH.;156
AHMEDİYE MAH.;156
ARİFBEY MAH.;156
AŞAĞI KİRAZCA MAH.;156
CUMHURİYET MAH.;156
ÇAYBAŞI FUADİYE MAH.;156
ÇINARDİBİ MAH.;156
FATİH MAH.;156
HACIKÖY MAH.;156
HANLI MERKEZ MAH.;156
HANLI SAKARYA MAH.;156
HANLIKÖY MAH.;156
KARAAPTİLER MAH.;156
KARAÇOMAKLAR MAH.;156
KEMALİYE MAH.;156
KIŞLAÇAY MAH.;156
KİRAZCA MAH.;156
KUMBAŞI MAH.;156
MOLLAKÖY MAH.;156
NEVİYE MAH.;156
SAKARYA I.ORGANİZE SANAYİ BÖLGESİ MAH.;156
SEMERCİLER MAH.;156
TÜRKÇAYBAŞI MAH.;156
YUKARIKİRAZCA MAH.;156
ALANCUMA MAH.;687
BAĞLAR MAH.;687
BEKİRPAŞA MAH.;687
BÜYÜKESENCE MAH.;687
ÇAYBAŞIYENİKÖY MAH.;687
ÇAYKIŞLA MAH.;687
DEĞİRMENDERE MAH.;687
DİLMEN MAH.;687
EKİNLİ MAH.;687
EMİRLER MAH.;687
EPÇELLER MAH.;687
ERENLER MAH.;687
HACIOĞLU MAH.;687
HASANBEY MAH.;687
HOROZLAR MAH.;687
HÜRRİYET MAH.;687
KAMIŞLI MAH.;687
KAYALARMEMDUHİYE MAH.;687
KAYALARREŞİTBEY MAH.;687
KOZLUK MAH.;687
KÜÇÜKESENCE MAH.;687
KÜPÇÜLER MAH.;687
NAKIŞLAR MAH.;687
PİRAHMETLER MAH.;687
SARICALAR MAH.;687
ŞEYHKÖY MAH.;687
ŞÜKRİYE MAH.;687
TABAKHANE MAH.;687
TEPE MAH.;687
TUAPSALAR MAH.;687
YAZILI MAH.;687
YENİ MAH.;687
YEŞİLTEPE MAH.;687
ABDÜRREZZAK MAH.;749
AĞACIK MAH.;749
AKÇUKUR MAH.;749
BAKIRLI MAH.;749
CEYLANDERE MAH.;749
DAMLIK MAH.;749
DEĞİRMENCİK MAH.;749
DEVLET MAH.;749
DOĞANCI MAH.;749
FERİZLİOSB MAH.;749
GÖLKENT MAH.;749
HOCAOĞLU MAH.;749
İNÖNÜ MAH.;749
İSTİKLAL MAH.;749
KARADİKEN MAH.;749
KEMALPAŞA MAH.;749
KUSCA MAH.;749
NALKÖY MAH.;749
OSMANAĞA ÇİFTLİĞİ MAH.;749
SARIAHMETLER MAH.;749
SEYİFLER MAH.;749
SİNANOĞLU MAH.;749
TEBERİK MAH.;749
TOKAT MAH.;749
YENİ MAH.;749
AHİBABA MAH.;791
AKDOĞAN MAH.;791
AKINCI MAH.;791
AKKAYA MAH.;791
ALIPLAR MAH.;791
ALİFUATPAŞA MAH.;791
AYDINLAR MAH.;791
BAĞCAZ MAH.;791
BAĞLARBAŞI MAH.;791
BAYAT MAH.;791
BELPINAR MAH.;791
BOĞAZKÖY MAH.;791
BOZÖREN MAH.;791
BURHANİYE MAH.;791
CAMİKEBİR MAH.;791
CECELER MAH.;791
ÇAMLIK MAH.;791
ÇAYKÖY MAH.;791
ÇELTİKLER MAH.;791
ÇENGEL MAH.;791
ÇİNE MAH.;791
ÇUKURKÖY MAH.;791
DEMİRLER MAH.;791
DEREKÖY MAH.;791
DOĞANCIL MAH.;791
DOĞANÇAY MAH.;791
DOĞANTEPE MAH.;791
DÜZAKÇAŞEHİR MAH.;791
EPÇELER MAH.;791
ESENKÖY MAH.;791
EŞME MAH.;791
FINDIKSUYU MAH.;791
GAZİ SÜLEYMAN PAŞA MAH.;791
GÜNEY MAH.;791
GÜNHOŞLAR MAH.;791
HACILAR MAH.;791
HACIOSMANLAR MAH.;791
HALİDİYE MAH.;791
HIRKA MAH.;791
HİSARLIK MAH.;791
ILICA MAH.;791
İHSANİYE MAH.;791
İLİMBEY MAH.;791
İNCİKSUYU MAH.;791
KAMIŞLI MAH.;791
KARACAÖREN MAH.;791
KARAÇAM MAH.;791
KIZILKAYA MAH.;791
KORU MAH.;791
KOZAN MAH.;791
KÖPRÜBAŞI MAH.;791
KULFALLAR MAH.;791
MAKSUDİYE MAH.;791
MELEKŞEORUÇ MAH.;791
MELEKŞESOLAK MAH.;791
NURUOSMANİYE MAH.;791
ORHANİYE MAH.;791
ÖRENCİK MAH.;791
POYDULAR MAH.;791
SABIRLAR MAH.;791
SAFİBEY MAH.;791
SARAÇLI MAH.;791
SARIGAZİ MAH.;791
SEKİHARMAN MAH.;791
SETÇE MAH.;791
SUÇATI MAH.;791
SÜTALAN MAH.;791
ŞEHREN MAH.;791
ŞEREFİYE MAH.;791
TAŞOLUK MAH.;791
TEPECİKLER MAH.;791
UMURBEY MAH.;791
YAYLAK MAH.;791
YÖRÜKLER MAH.;791
AKARCA MAH.;954
AKÇAYIR MAH.;954
AKOVA MAH.;954
AKPINAR MAH.;954
AKSU MAH.;954
AKTEFEK MAH.;954
AŞAĞIÇALICA MAH.;954
BAKACAK MAH.;954
BALIKLIİHSANİYE MAH.;954
BAŞPINAR MAH.;954
BAYRAKTEPE MAH.;954
BEYKÖY MAH.;954
BEYLİCE MAH.;954
BIÇKIATİK MAH.;954
BÜYÜKDERE MAH.;954
ÇAKALLIK MAH.;954
ÇAMLICA MAH.;954
ÇAYIRBAŞI MAH.;954
ÇİFTLİK MAH.;954
ÇOBANYATAK MAH.;954
ÇUKURHAN MAH.;954
DEREBOĞAZI MAH.;954
DEREKÖY MAH.;954
DİKMEN MAH.;954
ESENTEPE MAH.;954
ESKİBIÇKI MAH.;954
GÖKSU MAH.;954
GÜLDİBİ MAH.;954
GÜNDOĞAN MAH.;954
GÜNEY MAH.;954
HACIKIŞLA MAH.;954
HACİMBEY MAH.;954
HALAÇ MAH.;954
HAMİTLİ MAH.;954
HARMANTEPE MAH.;954
HİCRİYE MAH.;954
HÜSEYİNŞEYH MAH.;954
İKBALİYE MAH.;954
İKRAMİYE MAH.;954
KADİFEKALE MAH.;954
KAHRAMAN MAH.;954
KALAYIK MAH.;954
KARADERE MAH.;954
KARATOPRAK MAH.;954
KARGALI HANBABA MAH.;954
KARGALI HANBABAOSB MAH.;954
KARGALIYENİKÖY MAH.;954
KAZIMİYE MAH.;954
KEMALİYE MAH.;954
KIRKTEPE MAH.;954
KIZANLIK MAH.;954
KOCAAHMETLER MAH.;954
KOCATÖNGEL MAH.;954
KÖPRÜBAŞI MAH.;954
KURTKÖY MAH.;954
KURTULUŞ MAH.;954
LÜTFİYEKÖŞK MAH.;954
MAHMUTBEY MAH.;954
MARTİNLER MAH.;954
MURADİYE MAH.;954
NECATİPAŞA MAH.;954
NURİYE MAH.;954
PAŞAKÖY MAH.;954
PINARLI MAH.;954
PUNA ORTAKÖY MAH.;954
RASİMPAŞA MAH.;954
SARIDEDE MAH.;954
SARIYER MAH.;954
SERVETİYE MAH.;954
SİVRİTEPE MAH.;954
SOFULAR MAH.;954
SOĞUKSU MAH.;954
SUKENARI MAH.;954
SÜLEYMANİYE MAH.;954
SÜMBÜLLÜ MAH.;954
ŞEYHLER MAH.;954
TURANLAR MAH.;954
TUZAK MAH.;954
TÜRBE MAH.;954
UZUNCAORMAN MAH.;954
UZUNÇARŞI MAH.;954
YAĞBASAN MAH.;954
YARICA MAH.;954
YAYALAR MAH.;954
YENİ MAH.;954
YENİKÖY MAH.;954
YENİYAYLA MAH.;954
YEŞİLKÖY MAH.;954
YEŞİLVADİ MAH.;954
YEŞİLYURT MAH.;954
YUKARIÇALICA MAH.;954
YUKARIHÜSEYİNŞEYH MAH.;954
AHMEDİYE MAH.;1119
AHMETLER MAH.;1119
CUMHURİYET MAH.;1119
HOCAKÖY MAH.;1119
İNÖNÜ MAH.;1119
KANLIÇAY MAH.;1119
KIZILBAYIR MAH.;1119
KÜÇÜKKARAPÜRÇEK MAH.;1119
MECİDİYE MAH.;1119
MESUDİYE MAH.;1119
MEŞEPINARI MAH.;1119
TEKETABAN MAH.;1119
YAZILIGÜRGEN MAH.;1119
YÜKSEL MAH.;1119
ADATEPE MAH.;1120
AKKUM MAH.;1120
ARDIÇBELİ MAH.;1120
AZİZİYE MAH.;1120
CAMİTEPE MAH.;1120
ÇATALÖVEZ MAH.;1120
DARIÇAYIRI MAH.;1120
DENİZKÖY MAH.;1120
GÖLKÖPRÜ MAH.;1120
HÜRRİYET MAH.;1120
İHSANİYE MAH.;1120
İNCİLLİ MAH.;1120
KABAKOZ MAH.;1120
KABAKOZ OSB MAH.;1120
KANCALAR MAH.;1120
KARAMÜEZZİNLER MAH.;1120
KARANLIKDERE MAH.;1120
KARAPINAR MAH.;1120
KARASU MAH.;1120
KIZILCIK MAH.;1120
KONACIK MAH.;1120
KURUDERE MAH.;1120
KURUMEŞE MAH.;1120
KUYUMCULLU MAH.;1120
KUZULUK MAH.;1120
LİMANDERE MAH.;1120
MANAVPINARI MAH.;1120
ORTAKÖY MAH.;1120
PARALI MAH.;1120
RESULLER MAH.;1120
SUBATAĞI MAH.;1120
TAŞLIGEÇİT MAH.;1120
TEPETARLA MAH.;1120
TUZLA MAH.;1120
ÜÇOLUK MAH.;1120
YALI MAH.;1120
YASSIGEÇİT MAH.;1120
YENİ MAH.;1120
YENİDOĞAN MAH.;1120
YEŞİLKÖY MAH.;1120
YUVALIDERE MAH.;1120
AKBAŞLI MAH.;1161
ARİFAĞA MAH.;1161
BAŞOĞLU MAH.;1161
BİRLİK MAH.;1161
BÜYÜKYANIK MAH.;1161
CEBEK MAH.;1161
DUDUKÖY MAH.;1161
EĞRİOĞLU MAH.;1161
GAZİLER MAH.;1161
GÖLCE MAH.;1161
GÜRPINAR MAH.;1161
GÜVEN MAH.;1161
HATİPLER MAH.;1161
İMAMLAR MAH.;1161
İŞARET MAH.;1161
KALBURCU MAH.;1161
KARAÇALI MAH.;1161
KARAMANLAR MAH.;1161
KAYACIK MAH.;1161
KERTİL MAH.;1161
KIRKTEPE MAH.;1161
KIZILCAALİ MAH.;1161
KONAK MAH.;1161
KULAKLI MAH.;1161
KÜÇÜKKAYNARCA MAH.;1161
KÜÇÜKKIŞLA MAH.;1161
MERKEZ MAH.;1161
MÜEZZİNLER MAH.;1161
OKÇULAR MAH.;1161
ORTA MAH.;1161
ORTAKÖY MAH.;1161
OSMANLI MAH.;1161
ÖMERAĞA MAH.;1161
SABIRLI MAH.;1161
SARIBEYLİ MAH.;1161
ŞEYHTIMARI MAH.;1161
TAŞOLUK MAH.;1161
TOPÇU MAH.;1161
TURNALI MAH.;1161
UĞURLU MAH.;1161
UZAKKIŞLA MAH.;1161
UZUNALAN MAH.;1161
YENİÇAM MAH.;1161
YEŞİLOVA MAH.;1161
ZİAHMET MAH.;1161
AÇMABAŞI MAH.;1222
AĞALAR MAH.;1222
AKPINAR MAH.;1222
AKTAŞ MAH.;1222
ALANDERE MAH.;1222
AYDOĞAN MAH.;1222
BEYLER MAH.;1222
BEZİRGAN MAH.;1222
CAFERİYE MAH.;1222
ÇAKMAKLI MAH.;1222
ÇUKURKÖY MAH.;1222
DEMİRAÇMA MAH.;1222
GÖRELE MAH.;1222
GÜMÜŞOLUK MAH.;1222
HIZAR MAH.;1222
KADIKÖY MAH.;1222
KARALAR MAH.;1222
KARAPELİT MAH.;1222
KARŞI MAH.;1222
KESTANEPINARI MAH.;1222
KIZILÜZÜM MAH.;1222
KİRAZLI MAH.;1222
KOĞUTPELİT MAH.;1222
KOZLUK MAH.;1222
KÖYYERİ MAH.;1222
KÜPLÜK MAH.;1222
MELEN MAH.;1222
MERKEZ MAH.;1222
SELAHİYE MAH.;1222
SÜNGÜT MAH.;1222
ŞERBETPINAR MAH.;1222
YALI MAH.;1222
YALPANKAYA MAH.;1222
YANIKSAYVANT MAH.;1222
YAYLA MAH.;1222
YENİ MAH.;1222
AĞAÇÇILAR MAH.;1935
AHILAR MAH.;1935
AKÇAKAYA MAH.;1935
BACIKÖY MAH.;1935
BAKACAK MAH.;1935
BAYIRAKÇAŞEHİR MAH.;1935
CİHADİYE MAH.;1935
CUMHURİYET MAH.;1935
ÇARDAK MAH.;1935
ÇİLEKLİ MAH.;1935
EĞRİÇAY MAH.;1935
ELPEREK MAH.;1935
ESKİYAYLA MAH.;1935
FEVZİYE MAH.;1935
GÖKGÖZ MAH.;1935
HAYRETTİN MAH.;1935
HÜSEYİNLİ MAH.;1935
İSABALI MAH.;1935
KADIKÖY MAH.;1935
KARAPINAR MAH.;1935
KAZIMİYE MAH.;1935
KEMALİYE MAH.;1935
MEKECE MAH.;1935
MESRURİYE MAH.;1935
ORUÇLU MAH.;1935
ÖZBEK MAH.;1935
PAŞALAR MAH.;1935
PINARLI MAH.;1935
ŞAHMELEK MAH.;1935
ŞEYHVARMAZ MAH.;1935
TEŞVİKİYE MAH.;1935
TURGUTLU MAH.;1935
YENİCE MAH.;1935
AKÇAY MAH.;2022
BALKAYA MAH.;2022
CAMİCEDİT MAH.;2022
ÇAYİÇİ MAH.;2022
FEVZİYE MAH.;2022
GAZİPAŞA MAH.;2022
GÖL MAH.;2022
GÜLDİBİ MAH.;2022
HACIMERCAN MAH.;2022
İKRAMİYE MAH.;2022
İLMİYE MAH.;2022
İSTANBULDERE MAH.;2022
KIRKPINAR HASANPAŞA MAH.;2022
KIRKPINAR SOĞUKSU MAH.;2022
KIRKPINAR TEPEBAŞI MAH.;2022
KURTKÖY DİBEKTAŞ MAH.;2022
KURTKÖY FATİH MAH.;2022
KURTKÖY YAVUZSELİM MAH.;2022
KURUÇEŞME MAH.;2022
MAHMUDİYE MAH.;2022
MEMNUNİYE MAH.;2022
MURADİYE MAH.;2022
NAİLİYE MAH.;2022
RÜSTEMPAŞA MAH.;2022
ŞÜKRİYE MAH.;2022
UZUNKUM MAH.;2022
ÜNLÜCE MAH.;2022
YANIK MAH.;2022
YENİ MAH.;2022
